Date	Level_of_Agent	Team	Source_of_Ticket	Avg_occupancy_per_agent_(hours)	Ticket_Volume	Avg_time_spent_(seconds)	Number_of_Agents 	Avg._Customer_Satisfaction_Rating	First_Response_time_75%_percentile_(minutes)
25/5/2017	Agent_Level_1	Others	Chat	2.5874649225553	1275	219.10059668924	30	3.7102390843901	10.0063277724874
25/5/2017	Agent_Level_1	Others	Email	2.11347100377267	1390	164.179323223357	30	4.50587492074596	1432.55530847191
25/5/2017	Agent_Level_1	Others	Phone	0.83428390476368	787	114.443764027051	30	4.07382277750884	5.21140772605531
25/5/2017	Agent_Level_2	Others	Chat	3.06310896508188	1013	217.802204678962	20	3.78219210344246	9.00062146556147
25/5/2017	Agent_Level_2	Others	Email	2.34599638039984	1111	152.006224249291	20	4.46242721729692	1515.06126334116
25/5/2017	Agent_Level_2	Others	Phone	1.26289468432827	792	114.805725255962	20	3.31718427676994	4.29092963536359
25/5/2017	Agent_Level_3	Others	Chat	2.35083457333493	220	192.706621327386	5	3.82358188004985	9.38671821138924
25/5/2017	Agent_Level_3	Others	Email	2.29186794086742	260	158.729035881832	5	4.08502562648022	1506.47755587379
25/5/2017	Agent_Level_3	Others	Phone	1.79349520903411	289	111.610635225477	5	4.24448750454237	5.91219009613701
26/5/2017	Agent_Level_1	Bills	Chat	4.04972483911745	1870	210.51845759535	27	4.50885289206611	9.8643360374282
26/5/2017	Agent_Level_1	Bills	Email	1.92631911277489	1443	129.778058456884	27	3.99169815408176	2444.25257613294
26/5/2017	Agent_Level_1	Bills	Phone	0.178685078036757	156	111.480604398791	27	3.39478364349776	2.29249975807146
26/5/2017	Agent_Level_2	Bills	Chat	3.11046962023639	1056	190.933001495251	18	4.46890997373115	9.53369471463227
26/5/2017	Agent_Level_2	Bills	Email	0.86852880101964	446	126.095797091946	18	4.69640003654614	2402.96621033018
26/5/2017	Agent_Level_2	Bills	Phone	0.626807433116622	357	113.896741021136	18	4.09488245179714	2.97059749300858
26/5/2017	Agent_Level_3	Bills	Chat	0.436718868546744	43	184.5493198669	5	4.14811841666106	9.03735296095985
26/5/2017	Agent_Level_3	Bills	Email	2.30527564293398	333	124.498327168757	5	4.41524780626707	2478.9156497273
26/5/2017	Agent_Level_3	Bills	Phone	0	0	121.754525882009	5	4.75447998102707	2.33014123988428
26/5/2017	Agent_Level_1	Chargeback	Chat	1.63	220	214.4	8	3.13	12.27
26/5/2017	Agent_Level_1	Chargeback	Email	3.65	633	166.1	8	2.72	1316.78
26/5/2017	Agent_Level_1	Chargeback	Phone	1.41	345	117.4	8	2.55	1.38
26/5/2017	Agent_Level_2	Chargeback	Chat	3.63	298	219.2	5	2.64	12.56
26/5/2017	Agent_Level_2	Chargeback	Email	3.50	386	163.4	5	2.76	1247.70
26/5/2017	Agent_Level_2	Chargeback	Phone	0.76	124	110.3	5	2.77	1.15
26/5/2017	Agent_Level_3	Chargeback	Chat	0.93	20	170.5	1	3.59	12.39
26/5/2017	Agent_Level_3	Chargeback	Email	2.31	54	154.0	1	3.88	1278.81
26/5/2017	Agent_Level_3	Chargeback	Phone	0.63	20	111.7	1	4.16	1.28
26/5/2017	Agent_Level_1	Collections	Chat	2.21698760695531	960	191.193182087952	23	3.80386941003734	8.70948253263038
26/5/2017	Agent_Level_1	Collections	Email	1.21384208756808	598	168.06973103143	23	2.99418175093306	949.61346733252
26/5/2017	Agent_Level_1	Collections	Phone	3.43711729023672	2502	113.74977672452	23	4.47843819667931	1.15848934086255
26/5/2017	Agent_Level_2	Collections	Chat	2.29448643752169	885	205.252889986091	22	3.64069675261856	7.29993073863361
26/5/2017	Agent_Level_2	Collections	Email	1.39277010737074	659	167.469844754191	22	3.10459324523202	977.230199805314
26/5/2017	Agent_Level_2	Collections	Phone	3.7834495132705	2631	113.897405162087	22	4.51873471163193	2.50263900120551
26/5/2017	Agent_Level_3	Collections	Chat	1.19034247571544	177	194.182633013452	8	3.89789381007427	8.12849096974194
26/5/2017	Agent_Level_3	Collections	Email	1.34462684825841	216	179.505706714314	8	3.12930431589227	962.747461188303
26/5/2017	Agent_Level_3	Collections	Phone	1.11800441708575	291	110.682039098154	8	4.26791455418452	2.507594405963
26/5/2017	Agent_Level_1	Others	Chat	3.41854880447716	1714	215.385676262012	30	2.58845048914417	10.7524896138984
26/5/2017	Agent_Level_1	Others	Email	2.25208043594984	1457	166.985515798536	30	3.17273965746433	1470.3588451622
26/5/2017	Agent_Level_1	Others	Phone	0.596539253031125	562	114.713031287396	30	2.51867591921028	5.41088268830063
26/5/2017	Agent_Level_2	Others	Chat	3.81193953449768	1294	212.147579301125	20	2.48974231776036	9.53243208467109
26/5/2017	Agent_Level_2	Others	Email	2.02663069985924	960	152.018099855679	20	4.21039742133507	1513.67947356379
26/5/2017	Agent_Level_2	Others	Phone	1.30728675159691	819	114.955096408488	20	4.07176650482303	4.40260198681694
26/5/2017	Agent_Level_3	Others	Chat	2.53102369767472	236	193.395941272175	5	2.8486003287263	9.84229022854245
26/5/2017	Agent_Level_3	Others	Email	2.49740317237103	298	151.003247194484	5	4.11078760592871	1464.13400482905
26/5/2017	Agent_Level_3	Others	Phone	1.06264021161436	169	112.939024218575	5	4.28751085321429	5.8820694250131
27/5/2017	Agent_Level_1	Bills	Chat	4.79843840322267	1539	179.645878565268	16	4.72314281150685	10.1150043155635
27/5/2017	Agent_Level_1	Bills	Email	1.06361904590123	557	110.083791443531	16	3.32500673647603	2407.89311682313
27/5/2017	Agent_Level_1	Bills	Phone	0.096127264575897	48	114.448272269398	16	3.63347700362316	2.99945009090046
27/5/2017	Agent_Level_2	Bills	Chat	4.45388245566203	826	213.583133196398	11	4.29023400047256	10.6468543633576
27/5/2017	Agent_Level_2	Bills	Email	0.3692971796924	122	119.644731995015	11	4.55053375287065	2429.76182015986
27/5/2017	Agent_Level_2	Bills	Phone	0.148916947260784	47	126.498322592901	11	4.13172426821358	2.41043306794184
27/5/2017	Agent_Level_3	Bills	Chat	0.180716329225342	11	179.193353478936	3	4.66691448682339	8.32366472917579
27/5/2017	Agent_Level_3	Bills	Email	1.99394277137313	190	113.280531018247	3	4.74410137862185	2505.37781599668
27/5/2017	Agent_Level_3	Bills	Phone	0	0	113.004986229249	3	4.07526641982132	2.31974591860416
27/5/2017	Agent_Level_1	Chargeback	Chat	1.66	143	209.4	5	3.37	11.40
27/5/2017	Agent_Level_1	Chargeback	Email	3.35	390	154.8	5	2.21	1234.03
27/5/2017	Agent_Level_1	Chargeback	Phone	1.33	211	112.8	5	2.83	2.80
27/5/2017	Agent_Level_2	Chargeback	Chat	3.15	189	180.4	3	3.17	12.98
27/5/2017	Agent_Level_2	Chargeback	Email	3.15	216	157.4	3	3.27	1252.48
27/5/2017	Agent_Level_2	Chargeback	Phone	0.92	87	114.6	3	2.96	1.32
27/5/2017	Agent_Level_3	Chargeback	Chat	1.45	28	186.7	1	4.15	11.65
27/5/2017	Agent_Level_3	Chargeback	Email	2.12	43	176.4	1	3.52	1201.16
27/5/2017	Agent_Level_3	Chargeback	Phone	0.86	28	111.9	1	3.87	2.71
27/5/2017	Agent_Level_1	Collections	Chat	1.75668493868485	478	185.136160729441	14	4.01236107333033	8.90756387467892
27/5/2017	Agent_Level_1	Collections	Email	1.42787707298868	427	168.586158300886	14	2.28036792597027	1014.37857061322
27/5/2017	Agent_Level_1	Collections	Phone	3.41319095477728	1449	118.687185696694	14	4.2280846484244	1.24284242495215
27/5/2017	Agent_Level_2	Collections	Chat	2.11552423924404	459	215.79186552355	13	4.91636066682416	8.6887431390064
27/5/2017	Agent_Level_2	Collections	Email	1.14704961382951	352	152.626992864318	13	3.62473645265125	939.524510027148
27/5/2017	Agent_Level_2	Collections	Phone	3.61532607924396	1511	111.981225571481	13	4.37848028608601	1.07187852545817
27/5/2017	Agent_Level_3	Collections	Chat	1.06210403225789	100	190.669526684474	5	4.96190328313912	8.34630001345157
27/5/2017	Agent_Level_3	Collections	Email	1.07580143583547	110	175.887653199148	5	3.08775775381761	918.800579125447
27/5/2017	Agent_Level_3	Collections	Phone	1.33449553935684	210	114.286441682373	5	4.12221207583795	2.4479842157043
27/5/2017	Agent_Level_1	Others	Chat	2.23576390421722	735	197.146021891187	18	2.46557762335861	9.29222283221978
27/5/2017	Agent_Level_1	Others	Email	2.2039810671666	832	171.627935432383	18	4.44337729385671	1493.0077341984
27/5/2017	Agent_Level_1	Others	Phone	1.08183960298176	595	117.812369729354	18	2.63115891328534	5.00540236899814
27/5/2017	Agent_Level_2	Others	Chat	3.35127957651965	666	217.287632045065	12	2.63955053684176	9.89423936077371
27/5/2017	Agent_Level_2	Others	Email	2.24522464911042	588	164.837632179092	12	4.19653645740172	1425.34580614597
27/5/2017	Agent_Level_2	Others	Phone	1.27483376847465	492	112.002004184236	12	3.42906724396376	4.54837992956179
27/5/2017	Agent_Level_3	Others	Chat	2.18262647523271	132	178.996764434371	3	3.06009747701569	9.84181085564758
27/5/2017	Agent_Level_3	Others	Email	2.43620000166339	175	150.763986555192	3	4.92169187725844	1429.9378183083
27/5/2017	Agent_Level_3	Others	Phone	1.61452221196386	157	110.810254395635	3	4.34688177257618	5.99331786744611
28/5/2017	Agent_Level_1	Bills	Chat	3.73055249946109	1056	203.509680553952	16	4.2212849425392	9.31373505404259
28/5/2017	Agent_Level_1	Bills	Email	1.21764720736556	616	113.896051434386	16	3.90495034838332	2470.71824286523
28/5/2017	Agent_Level_1	Bills	Phone	0.932087692292888	446	120.308954582258	16	3.92405061519655	2.96085103813385
28/5/2017	Agent_Level_2	Bills	Chat	3.4241216354137	708	191.460794561936	11	4.19051470789065	10.7770424304591
28/5/2017	Agent_Level_2	Bills	Email	1.86016587152921	612	120.297368975214	11	4.63780071667665	2439.33916045261
28/5/2017	Agent_Level_2	Bills	Phone	0.385634607159329	127	120.21171699821	11	4.15160000915229	1.59030652844237
28/5/2017	Agent_Level_3	Bills	Chat	0.43137715385131	25	185.901079353237	3	4.7649000821687	9.14706605267766
28/5/2017	Agent_Level_3	Bills	Email	1.09860296654822	100	118.727792021897	3	4.82668387445359	2482.43202801196
28/5/2017	Agent_Level_3	Bills	Phone	0	0	124.987062309903	3	4.62802783638406	1.13209698256115
28/5/2017	Agent_Level_1	Chargeback	Chat	1.63	167	176.4	5	3.50	11.42
28/5/2017	Agent_Level_1	Chargeback	Email	3.30	346	171.8	5	2.12	1273.63
28/5/2017	Agent_Level_1	Chargeback	Phone	2.26	367	111.0	5	2.87	1.40
28/5/2017	Agent_Level_2	Chargeback	Chat	4.02	210	207.1	3	4.14	12.53
28/5/2017	Agent_Level_2	Chargeback	Email	3.09	206	162.1	3	3.13	1201.75
28/5/2017	Agent_Level_2	Chargeback	Phone	0.86	81	114.6	3	3.00	1.79
28/5/2017	Agent_Level_3	Chargeback	Chat	1.37	24	201.3	1	3.56	11.83
28/5/2017	Agent_Level_3	Chargeback	Email	2.35	49	174.4	1	4.26	1243.35
28/5/2017	Agent_Level_3	Chargeback	Phone	0.10	3	114.0	1	4.27	1.39
28/5/2017	Agent_Level_1	Collections	Chat	2.17712043697372	522	210.057343032305	14	4.37672646530434	7.01997975328719
28/5/2017	Agent_Level_1	Collections	Email	1.59088207025381	518	154.74769461881	14	2.37007692898803	913.893270293996
28/5/2017	Agent_Level_1	Collections	Phone	3.7076059102403	1666	112.167720708177	14	3.84205032115129	2.77909946352989
28/5/2017	Agent_Level_2	Collections	Chat	1.54729911170549	345	209.949285289323	13	4.92564131321589	7.91220718955405
28/5/2017	Agent_Level_2	Collections	Email	1.80756804338223	559	151.337431776072	13	3.81406755202	932.404486028247
28/5/2017	Agent_Level_2	Collections	Phone	3.71252645642501	1517	114.495627807543	13	4.86776391662813	2.37464743067309
28/5/2017	Agent_Level_3	Collections	Chat	1.64335123128362	139	213.34277512005	5	3.81425023677548	8.33733655970725
28/5/2017	Agent_Level_3	Collections	Email	1.70405846164864	173	177.229044482138	5	3.77281180971099	964.682516135036
28/5/2017	Agent_Level_3	Collections	Phone	1.8340649235093	290	113.716985624126	5	4.7829857044181	2.69570003051455
28/5/2017	Agent_Level_1	Others	Chat	1.69261928016641	565	194.175757579643	18	3.60657492507779	10.3368560134263
28/5/2017	Agent_Level_1	Others	Email	1.99199707156846	849	152.054125229373	18	4.66166543306025	1421.396931305
28/5/2017	Agent_Level_1	Others	Phone	0.69341215079051	393	114.274968119209	18	4.33361697745307	5.40350398736375
28/5/2017	Agent_Level_2	Others	Chat	3.35335480401519	845	171.423143359161	12	3.33941386808859	10.5371454324285
28/5/2017	Agent_Level_2	Others	Email	2.40829162721004	597	174.392992047417	12	4.86501080331253	1459.9712261864
28/5/2017	Agent_Level_2	Others	Phone	0.737447559427047	279	114.300808992579	12	3.86070423370235	4.05220007589663
28/5/2017	Agent_Level_3	Others	Chat	2.57672133561292	131	212.15426347333	3	2.1480153162049	9.83135149056314
28/5/2017	Agent_Level_3	Others	Email	2.4240502692575	171	153.258003236104	3	4.18042384884966	1498.14855289636
28/5/2017	Agent_Level_3	Others	Phone	1.57848181949854	150	113.721466579356	3	3.55682467036016	4.13024785003259
29/5/2017	Agent_Level_1	Bills	Chat	4.81570853310019	2502	187.119503405345	27	3.95318966529158	9.34732022059953
29/5/2017	Agent_Level_1	Bills	Email	1.13741646872226	908	121.739084824756	27	3.50737464026458	2420.36593601675
29/5/2017	Agent_Level_1	Bills	Phone	0.832193493545734	652	123.984434499579	27	4.59116303118179	2.8894321077807
29/5/2017	Agent_Level_2	Bills	Chat	3.9755794018269	1299	198.369944302943	18	4.35854142628731	10.3968934788644
29/5/2017	Agent_Level_2	Bills	Email	1.39253965802247	762	118.450462907725	18	4.59379988008611	2477.96667322777
29/5/2017	Agent_Level_2	Bills	Phone	0.673185929537746	389	112.154865587344	18	4.0364205997466	1.61236165865875
29/5/2017	Agent_Level_3	Bills	Chat	1.40646488727204	145	174.716751678811	5	4.44454344631258	10.3235646342255
29/5/2017	Agent_Level_3	Bills	Email	0.297713185197157	44	120.763090519056	5	4.83882728074307	2447.27680375456
29/5/2017	Agent_Level_3	Bills	Phone	0	0	126.334368597069	5	4.08735558647967	1.83626088730094
29/5/2017	Agent_Level_1	Chargeback	Chat	1.08	166	187.0	8	3.51	12.57
29/5/2017	Agent_Level_1	Chargeback	Email	3.30	614	154.5	8	2.79	1309.25
29/5/2017	Agent_Level_1	Chargeback	Phone	0.78	200	112.9	8	4.19	1.09
29/5/2017	Agent_Level_2	Chargeback	Chat	3.55	334	191.2	5	3.98	12.75
29/5/2017	Agent_Level_2	Chargeback	Email	3.00	354	152.7	5	2.05	1271.38
29/5/2017	Agent_Level_2	Chargeback	Phone	1.23	201	110.1	5	2.33	2.46
29/5/2017	Agent_Level_3	Chargeback	Chat	1.49	30	179.5	1	4.09	11.05
29/5/2017	Agent_Level_3	Chargeback	Email	2.14	46	167.8	1	3.77	1283.07
29/5/2017	Agent_Level_3	Chargeback	Phone	1.58	50	114.6	1	3.79	1.15
29/5/2017	Agent_Level_1	Collections	Chat	2.49249520313302	1113	185.347532721392	23	4.89631003423885	8.61117947935646
29/5/2017	Agent_Level_1	Collections	Email	1.33933514392359	620	178.945795783556	23	3.00683343764927	921.377170442447
29/5/2017	Agent_Level_1	Collections	Phone	3.29817792824149	2349	116.269899587055	23	3.96789144218207	2.32186439707656
29/5/2017	Agent_Level_2	Collections	Chat	2.04993144519912	792	204.887372234771	22	3.50869183823749	8.44203970774756
29/5/2017	Agent_Level_2	Collections	Email	1.47402234628803	748	156.165124323688	22	3.64669703312869	951.469793292498
29/5/2017	Agent_Level_2	Collections	Phone	4.33944407280658	3116	110.287645789515	22	4.23360822152984	1.04722552237348
29/5/2017	Agent_Level_3	Collections	Chat	1.39399067216645	217	185.17283022113	8	4.41460733042967	7.06213334683817
29/5/2017	Agent_Level_3	Collections	Email	1.60754321561183	272	170.296343550886	8	3.84785589097392	906.315323603809
29/5/2017	Agent_Level_3	Collections	Phone	1.08233896860555	283	110.212955353959	8	3.5012946918956	2.75884304270462
29/5/2017	Agent_Level_1	Others	Chat	2.01285754481673	1045	208.042201611958	30	2.69537210760021	9.94100312022167
29/5/2017	Agent_Level_1	Others	Email	2.19660368113948	1463	162.167370100451	30	4.61534984243969	1408.61133296098
29/5/2017	Agent_Level_1	Others	Phone	1.23552682993717	1133	117.766301333886	30	4.22434813212977	4.1137391238235
29/5/2017	Agent_Level_2	Others	Chat	3.71162678370866	1476	181.008503627894	20	3.54646440752868	9.53075947562873
29/5/2017	Agent_Level_2	Others	Email	2.40512594174281	976	177.412968628288	20	4.49700298787141	1470.62922833597
29/5/2017	Agent_Level_2	Others	Phone	1.16764953298595	754	111.568831866781	20	3.55173104338773	4.67095555477489
29/5/2017	Agent_Level_3	Others	Chat	2.08894851831052	196	191.808913285218	5	2.24111650145817	10.1564615029368
29/5/2017	Agent_Level_3	Others	Email	2.49033458006897	289	154.931588958128	5	4.01799416964769	1495.24336278645
29/5/2017	Agent_Level_3	Others	Phone	1.28642410980995	205	112.854963470839	5	3.18092199553456	4.27443972549145
30/5/2017	Agent_Level_1	Bills	Chat	4.17275362389301	2385	170.07566177574	27	3.81607397731928	8.95976795117074
30/5/2017	Agent_Level_1	Bills	Email	1.34135623589493	1108	117.71939956155	27	4.17065117535802	2504.65403509916
30/5/2017	Agent_Level_1	Bills	Phone	0.012476352227465	10	120.21194187063	27	3.51152184672238	2.22712668882121
30/5/2017	Agent_Level_2	Bills	Chat	3.19553014392577	985	210.144314569127	18	4.27002412908204	10.115900473376
30/5/2017	Agent_Level_2	Bills	Email	2.14086122235683	1092	127.041213723274	18	4.56322789486577	2496.1793049198
30/5/2017	Agent_Level_2	Bills	Phone	0.444031906129835	226	127.468495273711	18	4.04260072158869	2.06543792398941
30/5/2017	Agent_Level_3	Bills	Chat	1.28524965003659	124	187.048460587802	5	4.69385126251401	10.2373500700452
30/5/2017	Agent_Level_3	Bills	Email	0.0102397157057	2	119.175644724669	5	4.54237983329726	2436.74149943832
30/5/2017	Agent_Level_3	Bills	Phone	0	0	118.302897619854	5	4.05520755699306	1.82163466157702
30/5/2017	Agent_Level_1	Chargeback	Chat	1.72	231	214.5	8	2.64	12.55
30/5/2017	Agent_Level_1	Chargeback	Email	3.58	622	165.8	8	2.37	1310.03
30/5/2017	Agent_Level_1	Chargeback	Phone	1.17	284	119.2	8	3.29	1.51
30/5/2017	Agent_Level_2	Chargeback	Chat	4.01	392	184.0	5	3.12	12.49
30/5/2017	Agent_Level_2	Chargeback	Email	2.91	339	154.5	5	2.67	1227.51
30/5/2017	Agent_Level_2	Chargeback	Phone	1.39	223	111.9	5	2.36	1.67
30/5/2017	Agent_Level_3	Chargeback	Chat	0.61	10	209.7	1	3.49	11.42
30/5/2017	Agent_Level_3	Chargeback	Email	2.47	52	172.7	1	3.42	1268.04
30/5/2017	Agent_Level_3	Chargeback	Phone	2.00	65	111.1	1	4.22	1.33
30/5/2017	Agent_Level_1	Collections	Chat	2.44029896605168	1175	171.999381714345	23	4.85220926590236	8.62038551735888
30/5/2017	Agent_Level_1	Collections	Email	1.41637528547055	670	174.912239015	23	2.85742723331283	903.266790192168
30/5/2017	Agent_Level_1	Collections	Phone	3.55370089135898	2511	117.171898744678	23	3.55787275672512	1.14110228239335
30/5/2017	Agent_Level_2	Collections	Chat	2.28313753549915	992	182.323911927722	22	3.58491642923136	8.80898729509217
30/5/2017	Agent_Level_2	Collections	Email	1.86277598860466	833	177.026821068965	22	2.75148642069299	1007.99429411249
30/5/2017	Agent_Level_2	Collections	Phone	3.81977467737682	2722	111.146187625558	22	4.86483752237729	2.68791282158299
30/5/2017	Agent_Level_3	Collections	Chat	1.04282018733269	171	175.161021192889	8	4.84843739459002	7.15725723129497
30/5/2017	Agent_Level_3	Collections	Email	1.09969094502319	177	179.31532035737	8	4.09072313357574	928.6900317596
30/5/2017	Agent_Level_3	Collections	Phone	1.38084527914681	350	113.762179880716	8	4.01089778160025	1.96534725250452
30/5/2017	Agent_Level_1	Others	Chat	2.07906176644092	1041	215.737017808921	30	3.09585824500424	9.28536431741895
30/5/2017	Agent_Level_1	Others	Email	1.89852084668105	1343	152.625558500901	30	4.40692901892584	1518.64052047673
30/5/2017	Agent_Level_1	Others	Phone	0.704025030950482	648	117.282827184997	30	2.88599419888258	5.84002410171198
30/5/2017	Agent_Level_2	Others	Chat	3.50667868786338	1197	210.910236988954	20	2.58785597851304	10.3970401021633
30/5/2017	Agent_Level_2	Others	Email	2.00917511834242	874	165.426886843079	20	4.76255290576177	1424.64463869943
30/5/2017	Agent_Level_2	Others	Phone	1.46273335477051	925	113.890187632277	20	4.79964933028529	5.86496027826255
30/5/2017	Agent_Level_3	Others	Chat	2.9874233460894	294	182.786087462724	5	2.02291015039389	10.1626455853243
30/5/2017	Agent_Level_3	Others	Email	2.02951110333412	228	160.046566198974	5	4.27383953359593	1508.80396439794
30/5/2017	Agent_Level_3	Others	Phone	0.588958833399401	95	111.939344683151	5	4.12157549698875	4.56248949617062
31/5/2017	Agent_Level_1	Bills	Chat	4.25086576856384	2198	187.939807693763	27	4.20975312992409	9.13032683276142
31/5/2017	Agent_Level_1	Bills	Email	1.04974689127369	792	128.810278560667	27	3.01450596008207	2440.16622547063
31/5/2017	Agent_Level_1	Bills	Phone	0.402187874545494	303	129.10874505966	27	3.46429852733281	1.22292466873044
31/5/2017	Agent_Level_2	Bills	Chat	3.87702954813254	1428	175.898078466009	18	4.46589997614824	9.9303969151468
31/5/2017	Agent_Level_2	Bills	Email	1.26956541310557	733	112.259690314035	18	4.57163188986783	2502.79894520205
31/5/2017	Agent_Level_2	Bills	Phone	0.831094530198516	434	124.178445606481	18	4.15423620073173	1.03546389624125
31/5/2017	Agent_Level_3	Bills	Chat	1.800142417705	167	194.113035669508	5	4.89910513469149	8.64995714105399
31/5/2017	Agent_Level_3	Bills	Email	1.25055833742494	199	112.846389615082	5	4.51000065751388	2510.78868889861
31/5/2017	Agent_Level_3	Bills	Phone	0	0	126.494282384831	5	4.98856184218795	1.69790591616416
31/5/2017	Agent_Level_1	Chargeback	Chat	1.93	279	199.1	8	3.23	12.75
31/5/2017	Agent_Level_1	Chargeback	Email	3.07	583	151.4	8	3.01	1227.56
31/5/2017	Agent_Level_1	Chargeback	Phone	1.11	270	118.4	8	4.16	1.40
31/5/2017	Agent_Level_2	Chargeback	Chat	4.01	352	204.9	5	3.66	11.22
31/5/2017	Agent_Level_2	Chargeback	Email	2.87	329	156.9	5	3.37	1212.35
31/5/2017	Agent_Level_2	Chargeback	Phone	0.87	136	114.8	5	2.32	2.24
31/5/2017	Agent_Level_3	Chargeback	Chat	1.26	21	213.4	1	4.10	12.90
31/5/2017	Agent_Level_3	Chargeback	Email	2.24	48	167.1	1	3.40	1215.07
31/5/2017	Agent_Level_3	Chargeback	Phone	2.11	69	110.6	1	3.54	1.88
31/5/2017	Agent_Level_1	Collections	Chat	1.56504831245659	654	198.217013196614	23	4.84393160006413	7.34778185049617
31/5/2017	Agent_Level_1	Collections	Email	1.32219710447532	691	158.458672736518	23	3.2114434257241	921.938208601356
31/5/2017	Agent_Level_1	Collections	Phone	3.63556824732526	2728	110.34754906595	23	3.62730209158145	2.57421167670665
31/5/2017	Agent_Level_2	Collections	Chat	1.64151808332087	688	188.876497609013	22	3.83721007586157	7.08613311268833
31/5/2017	Agent_Level_2	Collections	Email	1.01572011892263	472	170.318315048358	22	3.05362198140768	1012.18909947469
31/5/2017	Agent_Level_2	Collections	Phone	3.80401262449968	2682	112.352872422667	22	3.8920725401235	2.83961556439641
31/5/2017	Agent_Level_3	Collections	Chat	1.48935921859581	229	187.001783728848	8	3.93145514098704	8.19697976056066
31/5/2017	Agent_Level_3	Collections	Email	1.52954974007655	280	157.317087626177	8	3.91603562652885	978.219142333242
31/5/2017	Agent_Level_3	Collections	Phone	1.75367981244911	443	113.929072331854	8	3.65905810866672	1.09970582532116
31/5/2017	Agent_Level_1	Others	Chat	2.32207021603272	1373	182.624583176466	30	3.11583376113008	10.4090358390171
31/5/2017	Agent_Level_1	Others	Email	2.35453660165372	1541	164.977288717508	30	3.84278565322583	1508.40317952778
31/5/2017	Agent_Level_1	Others	Phone	0.895894459631749	853	113.469487560866	30	3.29932678772005	5.1122084739832
31/5/2017	Agent_Level_2	Others	Chat	3.04523438062974	1209	181.283027642837	20	2.95719184444597	9.92195295734015
31/5/2017	Agent_Level_2	Others	Email	2.08625142429478	836	179.623158126392	20	4.11474648618288	1462.09817987902
31/5/2017	Agent_Level_2	Others	Phone	0.719645180764969	468	110.72182502698	20	3.95179896595053	5.70971853005477
31/5/2017	Agent_Level_3	Others	Chat	2.9474847235851	287	184.627356102801	5	3.86831550500938	10.7230809644706
31/5/2017	Agent_Level_3	Others	Email	2.48987039445084	252	177.654162615644	5	4.07987891149729	1476.85547528436
31/5/2017	Agent_Level_3	Others	Phone	1.44806158010933	227	114.897067803604	5	4.74275787751836	4.9566702601296
1/6/2017	Agent_Level_1	Bills	Chat	4.19504410864625	2703	178.77976458235	32	4.29188477429156	10.5269189389766
1/6/2017	Agent_Level_1	Bills	Email	1.74162602851225	1587	126.454339086853	32	4.37050485636778	2472.87557388561
1/6/2017	Agent_Level_1	Bills	Phone	0.426433520770111	383	128.389398434121	32	4.6594107116055	1.76160670956854
1/6/2017	Agent_Level_2	Bills	Chat	4.470960738203	1641	215.819780117257	22	4.68023430365261	10.5427097581099
1/6/2017	Agent_Level_2	Bills	Email	0.842123699971026	530	125.746717475778	22	4.73393020312263	2462.30859415704
1/6/2017	Agent_Level_2	Bills	Phone	0.207777768692968	131	125.779968119594	22	4.0349324836342	2.13208949922785
1/6/2017	Agent_Level_3	Bills	Chat	1.76147954264088	150	211.854134735514	5	4.18103377420259	10.9364566117797
1/6/2017	Agent_Level_3	Bills	Email	0.488565666599813	77	113.477373996023	5	4.86993965206173	2459.64117736498
1/6/2017	Agent_Level_3	Bills	Phone	0	0	119.388239863077	5	4.63987987558533	1.55935859525847
1/6/2017	Agent_Level_1	Chargeback	Chat	1.38	227	197.1	9	3.96	12.00
1/6/2017	Agent_Level_1	Chargeback	Email	3.33	615	175.6	9	1.98	1242.10
1/6/2017	Agent_Level_1	Chargeback	Phone	0.92	267	111.1	9	2.71	2.71
1/6/2017	Agent_Level_2	Chargeback	Chat	3.63	414	189.3	6	3.49	11.74
1/6/2017	Agent_Level_2	Chargeback	Email	3.16	408	167.4	6	2.29	1299.89
1/6/2017	Agent_Level_2	Chargeback	Phone	1.34	256	112.7	6	2.76	1.68
1/6/2017	Agent_Level_3	Chargeback	Chat	0.09	3	183.5	2	3.66	11.38
1/6/2017	Agent_Level_3	Chargeback	Email	2.04	94	156.2	2	4.01	1284.11
1/6/2017	Agent_Level_3	Chargeback	Phone	1.30	84	111.4	2	4.27	1.68
1/6/2017	Agent_Level_1	Collections	Chat	1.77066634147626	958	179.63385270579	27	4.96536371812723	7.61978143386221
1/6/2017	Agent_Level_1	Collections	Email	1.14748798778645	703	158.648849088495	27	2.08009233568167	950.57938240702
1/6/2017	Agent_Level_1	Collections	Phone	3.18100476583333	2615	118.229306576327	27	3.82378861985318	1.73305385409606
1/6/2017	Agent_Level_2	Collections	Chat	1.56956947259272	767	191.651100682984	26	3.60409927306229	8.72135554351335
1/6/2017	Agent_Level_2	Collections	Email	1.00976151147964	574	164.780269630018	26	3.08964681364605	974.711093716289
1/6/2017	Agent_Level_2	Collections	Phone	4.46275006282107	3744	111.557069769755	26	4.41514427168358	2.22428141934414
1/6/2017	Agent_Level_3	Collections	Chat	1.33616786652884	215	201.174554457435	9	3.62939636668656	7.92734372735618
1/6/2017	Agent_Level_3	Collections	Email	1.66828048020741	354	152.646422652941	9	3.94826068603955	956.414387424485
